
Table 1: N
Dep. Variable:,Valor Desembolsado em Reais,  R-squared (uncentered):,   0.553
Model:,OLS,  Adj. R-squared (uncentered):,   0.445
Method:,Least Squares,  F-statistic:       ,   5.117
Date:,"Wed, 29 May 2024",  Prob (F-statistic):,  0.00
Time:,08:36:22,  Log-Likelihood:    ,-1.3234e+05
No. Observations:,  7079,  AIC:               ,2.674e+05
Df Residuals:,  5702,  BIC:               ,2.769e+05
Df Model:,  1377,                     , 
Covariance Type:,nonrobust,                     , 


Table 2: o
,coef,std err,t,P>|t|,[0.025,0.975]
Cliente_NIPRO MEDICAL LTDA,-1.697e+07, 4.62e+07,   -0.368, 0.713,-1.07e+08, 7.35e+07
Cliente_NIROFLEX IMPORTACAO E EXPORTACAO LTDA,-7.637e+06, 3.62e+07,   -0.211, 0.833,-7.87e+07, 6.34e+07
Cliente_NOKIA DO BRASIL TECNOLOGIA LTDA, 9.592e+07,  4.1e+07,    2.340, 0.019, 1.56e+07, 1.76e+08
Cliente_NOMA DO BRASIL SOCIEDADE ANONIMA, -9.04e+06,  3.5e+07,   -0.258, 0.796,-7.76e+07, 5.96e+07
Cliente_NORTE PESCA SA, -1.22e+07, 5.52e+07,   -0.221, 0.825, -1.2e+08, 9.61e+07
Cliente_NOVA AURORA MARMORES E GRANITOS LTDA,-6.197e+06, 5.31e+07,   -0.117, 0.907, -1.1e+08, 9.78e+07
Cliente_NOVARTIS BIOCIENCIAS S/A, 5.253e+06, 4.61e+07,    0.114, 0.909,-8.52e+07, 9.57e+07
Cliente_NOVO PISO S/A ENGENHARIA DE REVESTIMENTOS,-1.396e+07, 3.43e+07,   -0.406, 0.685,-8.13e+07, 5.34e+07
Cliente_NOVUS - PRODUTOS ELETRONICOS LTDA,-3.167e+06, 3.88e+07,   -0.082, 0.935,-7.92e+07, 7.29e+07
Cliente_OBER SA INDUSTRIA E COMERCIO,-1.821e+07, 3.44e+07,   -0.529, 0.597,-8.57e+07, 4.93e+07
Cliente_OBERTHUR TECHNOLOGIES - SISTEMA DE CARTOES LTDA, 1.835e+04, 4.61e+07,    0.000, 1.000,-9.04e+07, 9.04e+07
Cliente_OCEANO IND E COM DE MADEIRAS LTDA,-3.833e+07, 5.89e+07,   -0.651, 0.515,-1.54e+08, 7.71e+07
Cliente_ODEBRECHT COMERCIO E INDUSTRIA DE CAFE LTDA,-1.074e+07, 4.18e+07,   -0.257, 0.797,-9.26e+07, 7.11e+07
Cliente_OEM COMERCIO EXTERIOR LTDA,-1.935e+07, 4.02e+07,   -0.481, 0.630,-9.82e+07, 5.95e+07
"Cliente_OLEOPLAN S,A, OLEOS VEGETAIS PLANALTO",-3.853e+06, 3.63e+07,   -0.106, 0.915, -7.5e+07, 6.73e+07
Cliente_OLIDEF CZ IND E COM DE APARELHOS HOSPITALARES LTDA,-2.387e+07, 3.23e+07,   -0.738, 0.460,-8.73e+07, 3.95e+07
Cliente_OLIMPUS INDUSTRIAL E COMERCIAL LTDA,-1.288e+07, 4.61e+07,   -0.280, 0.780,-1.03e+08, 7.74e+07
Cliente_OMECO INDUSTRIA E COMERCIO DE MAQUINAS LTDA,-8.761e+06, 3.55e+07,   -0.247, 0.805,-7.84e+07, 6.08e+07
Cliente_ONESUBSEA DO BRASIL SERVICOS SUBMARINOS LTDA, 2.453e+07, 3.71e+07,    0.662, 0.508,-4.81e+07, 9.72e+07
Cliente_ORTOBRAS INDUSTRIA E COMERCIO DE ORTOPEDIA LTDA, -4.63e+06, 4.66e+07,   -0.099, 0.921,-9.59e+07, 8.66e+07
"Cliente_OSTERNO IND, E COMERCIO DE MOV, LTDA",-6.712e+06, 4.51e+07,   -0.149, 0.882, -9.5e+07, 8.16e+07
Cliente_OURO FINO SAUDE ANIMAL LTDA,-1.589e+07,  3.1e+07,   -0.513, 0.608,-7.67e+07, 4.49e+07
Cliente_OXFORD PORCELANAS S/A,-1.552e+07,  3.1e+07,   -0.500, 0.617,-7.64e+07, 4.53e+07
Cliente_OXITENO NORDESTE S A INDUSTRIA E COMERCIO, 7.463e+06, 3.55e+07,    0.210, 0.834,-6.22e+07, 7.71e+07
Cliente_OXITENO S A INDUSTRIA E COMERCIO,-4.721e+06, 4.61e+07,   -0.102, 0.918,-9.51e+07, 8.57e+07
Cliente_P B ZANZINI & CIA,-2.439e+07, 3.58e+07,   -0.681, 0.496,-9.46e+07, 4.59e+07
Cliente_PADTEC S/A,-1.762e+07, 3.87e+07,   -0.455, 0.649,-9.36e+07, 5.83e+07
Cliente_PALETRANS EQUIPAMENTOS LTDA,-2.829e+07, 4.61e+07,   -0.613, 0.540,-1.19e+08, 6.21e+07
Cliente_PALINI & ALVES LTDA, -2.49e+07,  3.2e+07,   -0.779, 0.436,-8.76e+07, 3.78e+07
Cliente_PALMALI - INDUSTRIAL DE ALIMENTOS LTDA,-9.999e+06, 3.77e+07,   -0.265, 0.791,-8.39e+07, 6.39e+07
Cliente_PAMESA DO BRASIL S/A,-2.405e+07, 4.31e+07,   -0.559, 0.577,-1.08e+08, 6.04e+07
Cliente_PAMPLONA ALIMENTOS S/A,-8.781e+06, 3.67e+07,   -0.239, 0.811,-8.08e+07, 6.32e+07
Cliente_PANDURATA ALIMENTOS LTDA,-1.941e+07, 3.26e+07,   -0.596, 0.551,-8.33e+07, 4.45e+07
Cliente_PAQUETA BAHIA LTDA,-2.257e+07, 3.73e+07,   -0.605, 0.545,-9.57e+07, 5.06e+07
Cliente_PAQUETA CALCADOS LTDA,-4.533e+06, 3.05e+07,   -0.149, 0.882,-6.42e+07, 5.52e+07
"Cliente_PAQUETA CALCADOS LTDA,", 2.353e+06, 3.81e+07,    0.062, 0.951,-7.23e+07,  7.7e+07
Cliente_PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO SA,-1.129e+07, 3.11e+07,   -0.363, 0.717,-7.22e+07, 4.97e+07
Cliente_PARANATEX INDUSTRIA TEXTIL LTDA, -9.17e+06, 4.84e+07,   -0.190, 0.850,-1.04e+08, 8.56e+07
Cliente_PARNAPLAST INDUSTRIA DE PLASTICOS LTDA,-8.454e+06, 4.75e+07,   -0.178, 0.859,-1.02e+08, 8.47e+07
Cliente_PASTIFICIO SELMI SA,-1.831e+07, 4.61e+07,   -0.397, 0.691,-1.09e+08, 7.21e+07
"Cliente_PATI NICKI CONFECCOES LTDA,",-1.628e+07, 3.39e+07,   -0.480, 0.631,-8.28e+07, 5.02e+07
Cliente_PBG S/A,-8.649e+06, 3.24e+07,   -0.267, 0.789,-7.22e+07, 5.49e+07
Cliente_PE DE FERRO CALCADOS E ARTEFATOS DE COURO LTDA - ME,-1.746e+07, 3.59e+07,   -0.487, 0.626,-8.77e+07, 5.28e+07
Cliente_PE DE FERRO NORDESTE LTDA,-6.145e+06, 4.37e+07,   -0.141, 0.888,-9.18e+07, 7.95e+07
Cliente_PECCIN SA,-4.259e+06, 3.39e+07,   -0.126, 0.900,-7.07e+07, 6.22e+07
Cliente_PEMAGRAN PEDRAS MARMORES E GRANITOS LTDA,-4.988e+06, 5.28e+07,   -0.094, 0.925,-1.09e+08, 9.86e+07
Cliente_PENASUL ALIMENTOS LTDA, 9.594e+05,  3.5e+07,    0.027, 0.978,-6.77e+07, 6.96e+07
Cliente_PEPSICO AMACOCO BEBIDAS DO BRASIL LTDA,-2.449e+07, 5.25e+07,   -0.466, 0.641,-1.27e+08, 7.85e+07
Cliente_PERDIGAO AGROINDUSTRIAL S/A,-2.756e+06,  3.1e+07,   -0.089, 0.929,-6.35e+07,  5.8e+07
"Cliente_PERTECH DO BRASIL LTDA,",-1.794e+07, 3.87e+07,   -0.463, 0.643,-9.39e+07,  5.8e+07
Cliente_PERTO S A PERIFERICOS PARA AUTOMACAO, 2.201e+06, 3.92e+07,    0.056, 0.955,-7.47e+07, 7.91e+07
Cliente_PETTENATI SA INDUSTRIA TEXTIL,-4.503e+06, 3.92e+07,   -0.115, 0.909,-8.13e+07, 7.23e+07
Cliente_PEUGEOT-CITROEN DO BRASIL AUTOMOVEIS LTDA, 4.615e+07, 3.39e+07,    1.363, 0.173,-2.02e+07, 1.13e+08
Cliente_PEVAL S A,-2.192e+07,  3.8e+07,   -0.576, 0.564,-9.65e+07, 5.26e+07
"Cliente_PIACENTINI & CIA, LTDA,",-2.121e+07, 3.87e+07,   -0.549, 0.583, -9.7e+07, 5.46e+07
"Cliente_PICCIN MAQUINAS AGRICOLAS LTDA,",-2.676e+07, 3.58e+07,   -0.747, 0.455, -9.7e+07, 4.35e+07
Cliente_PILKINGTON BRASIL LTDA,-3.649e+06, 3.15e+07,   -0.116, 0.908,-6.55e+07, 5.82e+07
Cliente_PINC IS TIGRE LTDA,-1.533e+07, 4.61e+07,   -0.332, 0.740,-1.06e+08, 7.51e+07
Cliente_PINCEIS ATLAS S/A,-2.104e+06, 3.49e+07,   -0.060, 0.952,-7.05e+07, 6.63e+07
Cliente_PINEPLY COMPENSADOS LTDA,-1.028e+07, 3.55e+07,   -0.290, 0.772,-7.98e+07, 5.93e+07
"Cliente_PINHALENSE S/A,-MAQUINAS AGRICOLAS",-2.402e+07,  3.1e+07,   -0.775, 0.439,-8.48e+07, 3.68e+07
"Cliente_PIRELLI PNEUS LTDA,", 3.122e+06, 3.03e+07,    0.103, 0.918,-5.62e+07, 6.25e+07
"Cliente_PISANI PLASTICOS S,A", -1.77e+05, 4.66e+07,   -0.004, 0.997,-9.15e+07, 9.12e+07
Cliente_PISOFORTE REVESTIMENTOS CERAMICOS LTDA,-1.289e+07, 4.67e+07,   -0.276, 0.783,-1.05e+08, 7.87e+07
Cliente_PISTACHE CONFECCOES LTDA,-1.027e+07, 3.85e+07,   -0.266, 0.790,-8.58e+07, 6.53e+07
Cliente_PLASCAR INDUSTRIA DE COMPONENTES PLASTICOS LTDA,-1.432e+07, 3.35e+07,   -0.427, 0.669,   -8e+07, 5.14e+07
Cliente_PLASSON DO BRASIL LTDA,-1.139e+07, 3.49e+07,   -0.326, 0.744,-7.98e+07,  5.7e+07
Cliente_PLASTICOS IBRACIL LTDA,-1.439e+07, 4.61e+07,   -0.312, 0.755,-1.05e+08, 7.59e+07
"Cliente_PLATODIESEL IND, E COM, DE PECAS AUTOMOTIVAS LTDA,",-2.694e+07, 4.61e+07,   -0.585, 0.559,-1.17e+08, 6.34e+07
Cliente_PLP - PRODUTOS PARA LINHAS PREFORMADOS LTDA,-1.609e+07, 3.87e+07,   -0.416, 0.678, -9.2e+07, 5.98e+07
Cliente_PLUMA AGRO AVICOLA LTDA,-7.348e+06, 3.77e+07,   -0.195, 0.845,-8.12e+07, 6.65e+07
Cliente_PMG TRADING S/A, -5.77e+06, 3.93e+07,   -0.147, 0.883,-8.29e+07, 7.13e+07
Cliente_POLIMETRI INDUSTRIA METALURGICA LTDA,-2.565e+07, 3.21e+07,   -0.800, 0.424,-8.85e+07, 3.72e+07
Cliente_POLIMOLD INDUSTRIAL S/A,-1.789e+07, 3.17e+07,   -0.564, 0.573,-8.01e+07, 4.43e+07
Cliente_POLIRIM DO BRASIL INDUSTRIA DE PECAS LTDA,-2.531e+06, 4.64e+07,   -0.055, 0.956,-9.34e+07, 8.84e+07
"Cliente_POLITORNO MOVEIS LTDA,",-5.364e+06, 4.66e+07,   -0.115, 0.908,-9.66e+07, 8.59e+07
"Cliente_POLYSTAR - INDUSTRIA E COM, DE PROD, SINTETICOS LTDA",-2.367e+07, 4.69e+07,   -0.505, 0.613,-1.16e+08, 6.82e+07
Cliente_POMAR S/A INDUSTRIAL E COMERCIAL,-1.083e+07, 4.61e+07,   -0.235, 0.814,-1.01e+08, 7.95e+07
Cliente_POMI FRUTAS S/A,  -1.7e+07, 3.24e+07,   -0.524, 0.600,-8.05e+07, 4.66e+07
Cliente_POMIFRAI FRUTICULTURA SA,-1.621e+07, 3.37e+07,   -0.481, 0.630,-8.22e+07, 4.98e+07
"Cliente_PPALBER INDUSTRIAL, COMERCIAL E IMPORTADORA LTDA,",-1.569e+07, 4.61e+07,   -0.341, 0.733,-1.06e+08, 7.46e+07
Cliente_PPE FIOS ESMALTADOS S/A,-1.655e+07, 3.07e+07,   -0.539, 0.590,-7.67e+07, 4.36e+07
Cliente_PRALANA INDUSTRIA E COMERCIO LTDA,-2.984e+07, 4.61e+07,   -0.648, 0.517, -1.2e+08, 6.05e+07
Cliente_PRAT-K UTILIDADES LIMITADA,-6.347e+06, 3.64e+07,   -0.174, 0.862,-7.77e+07,  6.5e+07
"Cliente_PRATICA KLIMAQUIP INDUSTRIA E COMERCIO S,A,",-2.237e+07, 4.67e+07,   -0.479, 0.632,-1.14e+08, 6.92e+07
"Cliente_PRATICA PRODUTOS S,A,",-2.184e+07, 3.95e+07,   -0.553, 0.581,-9.93e+07, 5.56e+07
Cliente_PREDILECTA ALIMENTOS LTDA,-2.267e+07, 3.24e+07,   -0.700, 0.484,-8.62e+07, 4.09e+07
Cliente_PRENSAS SCHULER S A,-9.319e+06, 2.97e+07,   -0.313, 0.754,-6.76e+07,  4.9e+07
Cliente_PRESSURE COMPRESSORES LTDA,-8.297e+06, 4.74e+07,   -0.175, 0.861,-1.01e+08, 8.46e+07
Cliente_PRIMO TEDESCO SA,-1.697e+07, 3.23e+07,   -0.525, 0.600,-8.04e+07, 4.64e+07
Cliente_PROCOPIO INDUSTRIA E COMERCIO LTDA,-7.544e+06, 4.76e+07,   -0.159, 0.874,-1.01e+08, 8.58e+07
Cliente_PROCTER & GAMBLE HIGIENE E COSMETICOS LTDA,-1.128e+07, 4.61e+07,   -0.245, 0.807,-1.02e+08, 7.91e+07
Cliente_PROCTER & GAMBLE INDUSTRIAL E COMERCIAL LTDA, 4.821e+04, 4.61e+07,    0.001, 0.999,-9.03e+07, 9.04e+07
Cliente_PRODUTOS ALIMENTICIOS ARAPONGAS S/A PRODASA,-2.283e+07, 3.44e+07,   -0.663, 0.507,-9.03e+07, 4.47e+07
Cliente_PRODUTOS ERLAN S/A,-2.424e+07, 4.69e+07,   -0.516, 0.606,-1.16e+08, 6.78e+07
Cliente_PRODUTOS ROCHE QUIMICOS E FAMACEUTICOS S/A,-2.277e+06, 3.35e+07,   -0.068, 0.946,-6.79e+07, 6.34e+07
Cliente_PROJETO LM IND E COM LTDA,-9.643e+06, 3.94e+07,   -0.245, 0.807,-8.69e+07, 6.76e+07
Cliente_PROMAFLEX INDUSTRIAL LTDA,-1.295e+07, 4.61e+07,   -0.281, 0.779,-1.03e+08, 7.73e+07
"Cliente_PROMETEON TYRE GROUP INDUSTRIA BRASIL LTDA,", 1.209e+08, 4.61e+07,    2.622, 0.009, 3.05e+07, 2.11e+08
Cliente_PROMINAS BRASIL EQUIPAMENTOS LTDA,-2.729e+07, 3.87e+07,   -0.706, 0.481,-1.03e+08, 4.85e+07
"Cliente_PROQUALIT TELECOM LTDA,",-2.181e+07, 3.87e+07,   -0.564, 0.573,-9.76e+07,  5.4e+07
Cliente_PROQUIGEL QUIMICA S/A,-2.411e+07, 4.69e+07,   -0.514, 0.607,-1.16e+08, 6.78e+07
Cliente_PROTON GRANITO LTDA,-5.683e+06, 5.94e+07,   -0.096, 0.924,-1.22e+08, 1.11e+08
Cliente_PROTURBO USINAGEM DE PRECISAO LTDA,-2.525e+07, 4.61e+07,   -0.548, 0.584,-1.16e+08, 6.51e+07
"Cliente_PRYSMIAN DRAKA BRASIL S,A", -2.35e+07, 3.35e+07,   -0.702, 0.483,-8.91e+07, 4.21e+07
Cliente_PRYSMIAN SURFLEX UMBILICAIS TUBOS FLEXIV DO BRASIL LTDA,  6.02e+06, 4.23e+07,    0.142, 0.887,-7.69e+07,  8.9e+07
Cliente_PRYSMIAN TELECOMUNICACOES CABOS SISTEMAS DO BRASIL S/A,-1.658e+07, 3.24e+07,   -0.511, 0.609,-8.01e+07,  4.7e+07
Cliente_PST ELETRONICA LTDA, 3.016e+06, 4.53e+07,    0.067, 0.947,-8.57e+07, 9.18e+07
Cliente_QUALIMAR COMERCIO IMPORTACAO E EXPORTACAO, -2.66e+07, 4.56e+07,   -0.583, 0.560,-1.16e+08, 6.28e+07
Cliente_QUIMICA AMPARO LTDA,-1.855e+07, 3.87e+07,   -0.479, 0.632,-9.45e+07, 5.74e+07
Cliente_QUINELATO INDUSTRIA E COMERCIO LTDA,-2.408e+07, 3.44e+07,   -0.700, 0.484,-9.16e+07, 4.34e+07
Cliente_R C M INDUSTRIA COMERCIO EXP SUBPRODUTO ANIMAL LTDA,-2.309e+07, 5.95e+07,   -0.388, 0.698, -1.4e+08, 9.35e+07
Cliente_RADA & PAULA LTDA,-1.787e+07, 3.87e+07,   -0.462, 0.644,-9.36e+07, 5.79e+07
Cliente_RANDON SA IMPLEMENTOS E PARTICIPACOES, 2.079e+07, 3.08e+07,    0.675, 0.499,-3.96e+07, 8.12e+07
Cliente_RASIP ALIMENTOS LTDA, -4.86e+06, 3.67e+07,   -0.132, 0.895,-7.68e+07, 6.71e+07
Cliente_RASSINI NHK AUTOPECAS LTDA,-1.584e+07, 3.59e+07,   -0.441, 0.659,-8.63e+07, 5.46e+07
Cliente_RAUMAK MAQUINAS LTDA,-1.632e+07, 3.95e+07,   -0.414, 0.679,-9.37e+07,  6.1e+07
Cliente_RAYTON INDUSTRIAL S/A,-1.247e+07, 4.61e+07,   -0.271, 0.787,-1.03e+08, 7.78e+07
Cliente_RCD COMERCIO E INDUSTRIA LTDA,-1.669e+07, 4.61e+07,   -0.362, 0.717,-1.07e+08, 7.37e+07
Cliente_REALCAFE SOLUVEL DO BRASIL S/A,-5.049e+06, 4.16e+07,   -0.121, 0.903,-8.66e+07, 7.65e+07
Cliente_REBIERE GELATINAS DE PRESIDENTE EPITACIO LTDA, -1.45e+07, 3.87e+07,   -0.375, 0.708,-9.04e+07, 6.14e+07
Cliente_RECOURO INDUSTRIA DE COURO RECONSTITUIDO LTDA,-9.378e+06, 3.61e+07,   -0.259, 0.795,-8.02e+07, 6.15e+07
Cliente_REICHERT SA CALCADOS, 3.028e+06, 4.65e+07,    0.065, 0.948,-8.81e+07, 9.42e+07
Cliente_RENAR MOVEIS LTDA,-1.428e+07, 4.64e+07,   -0.307, 0.759,-1.05e+08, 7.68e+07
"Cliente_RENAULT DO BRASIL S,A", 3.388e+07, 3.22e+07,    1.051, 0.293,-2.93e+07, 9.71e+07
Cliente_RENNER SAYERLACK /S/A,-1.921e+07, 3.35e+07,   -0.574, 0.566,-8.49e+07, 4.64e+07
"Cliente_RENNER TEXTIL LTDA,",-2.287e+06, 4.63e+07,   -0.049, 0.961,-9.31e+07, 8.85e+07
"Cliente_RENUKA VALE DO IVAI S,A, - EM RECUPERACAO JUDICIAL",-1.033e+07, 4.75e+07,   -0.217, 0.828,-1.03e+08, 8.28e+07
Cliente_REPINHO REFLORESTADORA MADEIRAS E COMPENSADOS LTDA, 1.013e+06, 3.78e+07,    0.027, 0.979,-7.31e+07, 7.51e+07
"Cliente_REQUIPH IND, E COM, DE EQUIPS, HIDRAULICOS LTDA",-1.775e+07, 4.61e+07,   -0.385, 0.700,-1.08e+08, 7.26e+07
Cliente_RESITOL INDUSTRIA QUIMICA LTDA,-1.694e+07, 4.64e+07,   -0.365, 0.715,-1.08e+08,  7.4e+07
Cliente_REVAL INDUSTRIA DE ARTEFATOS DE ARAME EIRELI,-3.286e+06, 4.73e+07,   -0.069, 0.945,-9.61e+07, 8.95e+07
"Cliente_REVEST PISOS E REVESTIMENTOS LTDA,",-9.985e+06, 5.45e+07,   -0.183, 0.855,-1.17e+08, 9.68e+07
"Cliente_RHODIA BRASIL S,A,",-6.362e+06, 4.61e+07,   -0.138, 0.890,-9.68e+07,  8.4e+07
Cliente_RHODIA POLIAMIDA E ESPECIALIDADES SA,-2.501e+06, 3.87e+07,   -0.065, 0.948,-7.84e+07, 7.34e+07
"Cliente_RIMO S,A -INDUSTRIA E COMERCIO",-6.122e+06, 4.47e+07,   -0.137, 0.891,-9.37e+07, 8.15e+07
Cliente_RIPASA S/A CELULOSE E PAPEL,-2.416e+05, 3.24e+07,   -0.007, 0.994,-6.38e+07, 6.33e+07
Cliente_ROBERT BOSCH DIRECAO AUTOMOTIVA LTDA, -1.15e+07, 4.61e+07,   -0.249, 0.803,-1.02e+08, 7.89e+07
Cliente_ROBERT BOSCH LIMITADA, 2.456e+07,  3.1e+07,    0.793, 0.428,-3.62e+07, 8.53e+07
"Cliente_ROCA BRASIL LTDA,",-1.192e+07, 3.87e+07,   -0.308, 0.758,-8.78e+07, 6.39e+07
Cliente_ROHDEN PORTAS E ARTEFATOS DE MADEIRA LTDA,-1.333e+07, 3.65e+07,   -0.365, 0.715, -8.5e+07, 5.83e+07
Cliente_ROHDEN PORTAS E PAINEIS LTDA,-1.616e+07,  3.9e+07,   -0.414, 0.679,-9.27e+07, 6.03e+07
Cliente_ROLAMENTOS FAG LTDA,-7.917e+06, 4.61e+07,   -0.172, 0.864,-9.83e+07, 8.25e+07
Cliente_ROMA JENSEN COMERCIO E INDUSTRIA LTDA,-2.132e+07, 3.87e+07,   -0.551, 0.581,-9.72e+07, 5.45e+07
"Cliente_ROMAGNOLE PRODUTOS ELETRICOS S,A,",-5.273e+06, 3.27e+07,   -0.161, 0.872,-6.94e+07, 5.89e+07
"Cliente_ROMI S,A,",-3.227e+06, 3.09e+07,   -0.104, 0.917,-6.38e+07, 5.73e+07
Cliente_ROSSET & CIA LTDA,-9.376e+06, 3.59e+07,   -0.261, 0.794,-7.98e+07,  6.1e+07
Cliente_RUETTE SPICES LTDA,-1.436e+07, 4.66e+07,   -0.308, 0.758,-1.06e+08, 7.69e+07
Cliente_RYGY COELI CONFECCOES LTDA,-1.085e+07, 3.72e+07,   -0.292, 0.771,-8.38e+07, 6.21e+07
Cliente_SAB COMPANY LOGISTICA INTEGRADA S/A,-4.093e+06,  5.3e+07,   -0.077, 0.938,-1.08e+08, 9.98e+07
Cliente_SAB TRADING COMERCIAL EXPORTADORA S/A,-7.263e+06, 4.82e+07,   -0.151, 0.880,-1.02e+08, 8.71e+07
Cliente_SABO INDUSTRIA E COMERCIO DE AUTOPECAS LTDA,-1.421e+07, 3.05e+07,   -0.466, 0.641, -7.4e+07, 4.56e+07
Cliente_SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA,-2.288e+07, 3.29e+07,   -0.696, 0.486,-8.73e+07, 4.15e+07
"Cliente_SAINT-GOBAIN VIDROS S,A,", -6.04e+05, 3.29e+07,   -0.018, 0.985, -6.5e+07, 6.38e+07
Cliente_SAMPEL INDUSTRIA LTDA,-1.795e+07, 3.34e+07,   -0.537, 0.591,-8.35e+07, 4.76e+07
Cliente_SAMPLA DO BRASIL INDUSTRIA E COMERCIO DE CORREIAS LTDA, -1.32e+07, 3.86e+07,   -0.342, 0.733, -8.9e+07, 6.26e+07
Cliente_SAMSUNG ELETRONICA DA AMAZONIA LTDA, 4.979e+07, 3.96e+07,    1.256, 0.209,-2.79e+07, 1.27e+08
Cliente_SAMSUNG SDI BRASIL LTDA, 2.145e+07, 4.48e+07,    0.479, 0.632,-6.64e+07, 1.09e+08
Cliente_SAN MARCOS REVESTIMENTOS CERAMICOS LTDA,-1.526e+07, 4.65e+07,   -0.328, 0.743,-1.06e+08, 7.59e+07
Cliente_SAN MARINO ONIBUS LTDA,-2.509e+06, 3.08e+07,   -0.081, 0.935,-6.29e+07, 5.79e+07
Cliente_SANGATI BERGA SA, 2.412e+06, 4.37e+07,    0.055, 0.956,-8.33e+07, 8.81e+07
Cliente_SANOPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA - ME,-1.432e+07, 4.73e+07,   -0.303, 0.762,-1.07e+08, 7.85e+07
Cliente_SANREMO S/A, 2.618e+06, 3.92e+07,    0.067, 0.947,-7.42e+07, 7.94e+07
Cliente_SANRISIL S/A INDUSTRIA E COMERCIO,-9.199e+06, 3.43e+07,   -0.268, 0.789,-7.65e+07, 5.81e+07
Cliente_SANTA LAVINIA COMERCIO E EXPORTACAO LTDA,-1.059e+07, 4.43e+07,   -0.239, 0.811,-9.74e+07, 7.63e+07
Cliente_SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A,-1.491e+07, 3.24e+07,   -0.460, 0.646,-7.85e+07, 4.87e+07
"Cliente_SANTISTA PARTICIPACOES S,A,",-4.993e+06, 3.87e+07,   -0.129, 0.897,-8.09e+07, 7.09e+07
"Cliente_SANTISTA WORK SOLUTION S,A,",-5.428e+06, 3.24e+07,   -0.167, 0.867, -6.9e+07, 5.81e+07
Cliente_SANTO AMARO S/A IND E COM,-1.315e+07, 4.61e+07,   -0.285, 0.775,-1.03e+08, 7.71e+07
Cliente_SANTOS ANDIRA INDUSTRIA DE MOVEIS LTDA,-9.447e+06, 3.56e+07,   -0.266, 0.791,-7.92e+07, 6.03e+07
Cliente_SANTRON INDUSTRIAS ELETROELETRONICAS S/A, 8.789e+05, 4.02e+07,    0.022, 0.983, -7.8e+07, 7.98e+07
"Cliente_SAO DOMINGOS S,A, INDUSTRIA GRAFICA",-1.574e+07, 3.87e+07,   -0.407, 0.684,-9.15e+07,    6e+07
Cliente_SARA LEE CAFES DO BRASIL LTDA,-1.775e+07, 3.87e+07,   -0.458, 0.647,-9.37e+07, 5.82e+07
Cliente_SAUR EQUIPAMENTOS S/A, -2.15e+06, 3.91e+07,   -0.055, 0.956,-7.87e+07, 7.44e+07
Cliente_SCA INDUSTRIA DE MOVEIS LTDA,-6.538e+06, 4.64e+07,   -0.141, 0.888,-9.75e+07, 8.45e+07
Cliente_SCANIA LATIN AMERICA LTDA, 5.187e+07, 2.99e+07,    1.732, 0.083,-6.84e+06, 1.11e+08
"Cliente_SCHAEFFLER BRASIL LTDA,",-5.494e+06, 3.44e+07,   -0.160, 0.873, -7.3e+07,  6.2e+07
Cliente_SCHMIDT IRMAOS CALCADOS LTDA,-1.199e+06, 4.63e+07,   -0.026, 0.979, -9.2e+07, 8.96e+07
Cliente_SCHMITZ AGROINDUSTRIAL LTDA,-1.702e+07, 4.67e+07,   -0.364, 0.716,-1.09e+08, 7.46e+07
Cliente_SCHNEIDER ELECTRIC BRASIL LTDA,-2.117e+06,  3.6e+07,   -0.059, 0.953,-7.26e+07, 6.84e+07
Cliente_SCHULZ S/A,-6.835e+06, 3.07e+07,   -0.222, 0.824,-6.71e+07, 5.34e+07
Cliente_SCHWING EQUIPAMENTOS INDUSTRIAIS LTDA, -1.36e+07, 3.64e+07,   -0.373, 0.709, -8.5e+07, 5.78e+07
Cliente_SCM GROUP TECMATIC MAQUINAS E EQUIPAMENTOS LTDA,-1.203e+07, 4.63e+07,   -0.260, 0.795,-1.03e+08, 7.88e+07
Cliente_SEARA ALIMENTOS LTDA,-2.501e+06, 3.12e+07,   -0.080, 0.936,-6.36e+07, 5.86e+07
Cliente_SEARA COMERCIO DE ALIMENTOS LTDA,-1.566e+07,  3.1e+07,   -0.505, 0.614,-7.64e+07, 4.51e+07
Cliente_SEARA IND E COM DE PRODUTOS AGRO-PECUARIOS LTDA,-1.246e+07, 3.57e+07,   -0.349, 0.727,-8.24e+07, 5.75e+07
Cliente_SEIFUN COMERCIO E INDUSTRIA LTDA,-1.717e+07, 3.44e+07,   -0.499, 0.618,-8.46e+07, 5.02e+07
Cliente_SELCO VEDACOES DINAMICAS LTDA,-2.611e+07, 3.28e+07,   -0.796, 0.426,-9.04e+07, 3.82e+07
Cliente_SELECTAS S A INDUSTRIA E COMERCIO DE MADEIRAS,-7.147e+06, 4.77e+07,   -0.150, 0.881,-1.01e+08, 8.63e+07
"Cliente_SEMCO EQUIPAMENTOS DE REFRIGERACAO LTDA,",-2.078e+07, 3.62e+07,   -0.575, 0.566,-9.17e+07, 5.01e+07
